SPNO,Species_Name,Sex,Size,Chela,Shell_Cond,Egg_Color,Egg_Cond,Clutch,Random,Collection_Comments,ANOM_ID,PCR_result,Year,Specific_Location,General_Location,Collected_By,Reference_NO,DNA_Plate_No,DNA_Well_No,Host_Tissue,Preservative,Sample_Status,C_V_H,CRUISE,VESSEL,HAUL,START_TIME,STRATUM,START_LATITUDE,START_LONGITUDE,STATIONID,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMP,Bottom_Temp,Maturity
20140768,Chionoecetes opilio,1,80,,3,,,,,,,0,2014,2014Index5,BS,SAP,,7,D9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_156,201401,162,156,7/21/2014 7:16,43,59.82083,-172.28035,PO2423,74,76,9.6,0.1,3
20140769,Chionoecetes opilio,2,51,,2,4,1,4,,,,0,2014,2014Index5,BS,SAP,,7,E9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_156,201401,162,156,7/21/2014 7:16,43,59.82083,-172.28035,PO2423,74,76,9.6,0.1,1
20140770,Chionoecetes opilio,2,48,,2,0,0,0,,,,3,2014,2014Index5,BS,SAP,,7,F9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,0
20140771,Chionoecetes opilio,2,47,,2,0,0,0,,,,0,2014,2014Index5,BS,SAP,,7,G9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,0
20140772,Chionoecetes opilio,2,50,,2,0,0,0,,,,0,2014,2014Index5,BS,SAP,,7,H9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,0
20140773,Chionoecetes opilio,1,48,,2,,,,,,,0,2014,2014Index5,BS,SAP,,7,A10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,3
20140775,Chionoecetes opilio,2,48,,2,0,0,0,,,,3,2014,2014Index5,BS,SAP,,7,C10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,0
20140776,Chionoecetes opilio,1,46,,2,,,,,,,0,2014,2014Index5,BS,SAP,,7,D10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,3
20140777,Chionoecetes opilio,2,49,,2,0,0,0,,,,3,2014,2014Index5,BS,SAP,,7,E10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,0
20140778,Chionoecetes opilio,1,46,,2,,,,,,,0,2014,2014Index5,BS,SAP,,7,F10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,3
20140779,Chionoecetes opilio,2,50,,2,0,0,0,,,,0,2014,2014Index5,BS,SAP,,7,G10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,0
20140780,Chionoecetes opilio,2,50,,2,0,0,0,,,,0,2014,2014Index5,BS,SAP,,7,H10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,0
20140781,Chionoecetes opilio,2,45,,2,0,0,0,,,,0,2014,2014Index5,BS,SAP,,7,A11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,0
20140782,Chionoecetes opilio,2,47,,2,0,0,0,,,,0,2014,2014Index5,BS,SAP,,7,B11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,0
20140783,Chionoecetes opilio,1,42,,2,,,,,,,0,2014,2014Index5,BS,SAP,,7,C11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,3
20140784,Chionoecetes opilio,2,47,,2,0,0,0,,,,0,2014,2014Index5,BS,SAP,,7,D11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,0
20140785,Chionoecetes opilio,1,46,,2,,,,,,,0,2014,2014Index5,BS,SAP,,7,E11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,3
20140786,Chionoecetes opilio,1,45,,2,,,,,,,0,2014,2014Index5,BS,SAP,,7,F11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,3
20140787,Chionoecetes opilio,1,43,,2,,,,,,,0,2014,2014Index5,BS,SAP,,7,G11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,3
20140788,Chionoecetes opilio,1,46,,2,,,,,,,0,2014,2014Index5,BS,SAP,,7,H11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,3
20140789,Chionoecetes opilio,1,40,,2,,,,,,,0,2014,2014Index5,BS,SAP,,7,A12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,3
20140790,Chionoecetes opilio,1,42,,2,,,,,,,0,2014,2014Index5,BS,SAP,,7,B12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_166,201401,162,166,7/23/2014 7:13,41,60.64079,-171.40849,R-22,62,64,8.9,-1.1,3
20140791,Chionoecetes bairdi,2,45,,1,0,0,0,,,,0,2014,2014Index1,BS,SAP,,7,C12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_189,201401,162,189,7/28/2014 17:46,61,58.99275,-177.00202,M-31,134,136,10.3,3.1,0
20140792,Chionoecetes bairdi,1,72,,2,,,,,,,0,2014,2014Index1,BS,SAP,,7,D12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_189,201401,162,189,7/28/2014 17:46,61,58.99275,-177.00202,M-31,134,136,10.3,3.1,3
20140793,Chionoecetes bairdi,2,26,,2,0,0,0,,,,0,2014,2014Index1,BS,SAP,,7,E12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_189,201401,162,189,7/28/2014 17:46,61,58.99275,-177.00202,M-31,134,136,10.3,3.1,0
20140794,Chionoecetes bairdi,2,30,,2,0,0,0,,,,0,2014,2014Index1,BS,SAP,,7,F12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_189,201401,162,189,7/28/2014 17:46,61,58.99275,-177.00202,M-31,134,136,10.3,3.1,0
20140795,Chionoecetes bairdi,1,57,,2,,,,,,,0,2014,2014Index1,BS,SAP,,7,G12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_189,201401,162,189,7/28/2014 17:46,61,58.99275,-177.00202,M-31,134,136,10.3,3.1,3
20140796,Chionoecetes bairdi,1,69,,2,,,,,,,0,2014,2014Index1,BS,SAP,,7,H12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_189,201401,162,189,7/28/2014 17:46,61,58.99275,-177.00202,M-31,134,136,10.3,3.1,3
20140801,Chionoecetes bairdi,1,21,,2,,,,,,,0,2014,2014Index1,BS,SAP,,8,A1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_189,201401,162,189,7/28/2014 17:46,61,58.99275,-177.00202,M-31,134,136,10.3,3.1,3
20140802,Chionoecetes bairdi,1,79,,2,,,,,,,0,2014,2014Index1,BS,SAP,,8,B1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_189,201401,162,189,7/28/2014 17:46,61,58.99275,-177.00202,M-31,134,136,10.3,3.1,3
20140803,Chionoecetes bairdi,2,32,,2,0,0,0,,BCS+,387,1,2014,2014Index1,BS,SAP,,8,C1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_189,201401,162,189,7/28/2014 17:46,61,58.99275,-177.00202,M-31,134,136,10.3,3.1,0
20140804,Chionoecetes bairdi,2,79,,4,4,1,6,,,,0,2014,2014Index2,BS,SAP,,8,D1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,1
20140805,Chionoecetes bairdi,2,84,,4,4,1,5,,,,3,2014,2014Index2,BS,SAP,,8,E1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,1
20140806,Chionoecetes bairdi,2,80,,4,4,1,6,,,,0,2014,2014Index2,BS,SAP,,8,F1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,1
20140807,Chionoecetes bairdi,1,102,,4,,,,,,,0,2014,2014Index2,BS,SAP,,8,G1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,3
20140808,Chionoecetes bairdi,2,76,,4,4,1,6,,,,0,2014,2014Index2,BS,SAP,,8,H1,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,1
20140809,Chionoecetes bairdi,2,69,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,8,A2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,1
20140810,Chionoecetes bairdi,2,73,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,8,B2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,1
20140811,Chionoecetes bairdi,2,76,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,8,C2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,1
20140812,Chionoecetes bairdi,2,81,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,8,D2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,1
20140813,Chionoecetes bairdi,2,71,,3,4,1,6,,,,0,2014,2014Index2,BS,SAP,,8,E2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,1
20140814,Chionoecetes bairdi,1,84,,4,,,,,,,1,2014,2014Index2,BS,SAP,,8,F2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,3
20140815,Chionoecetes bairdi,1,101,,3,,,,,,,0,2014,2014Index2,BS,SAP,,8,G2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,3
20140816,Chionoecetes bairdi,1,99,,4,,,,,,,0,2014,2014Index2,BS,SAP,,8,H2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,3
20140817,Chionoecetes bairdi,2,80,,4,4,1,6,,,,0,2014,2014Index2,BS,SAP,,8,A3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,1
20140818,Chionoecetes bairdi,1,95,,4,,,,,,,0,2014,2014Index2,BS,SAP,,8,B3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,3
20140819,Chionoecetes bairdi,1,108,,3,,,,,,,0,2014,2014Index2,BS,SAP,,8,C3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,3
20140821,Chionoecetes bairdi,1,101,,4,,,,,,,0,2014,2014Index2,BS,SAP,,8,E3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,3
20140822,Chionoecetes bairdi,1,108,,3,,,,,,,0,2014,2014Index2,BS,SAP,,8,F3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,3
20140823,Chionoecetes bairdi,1,108,,3,,,,,,,0,2014,2014Index2,BS,SAP,,8,G3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,3
20140824,Chionoecetes bairdi,1,106,,3,,,,,,,0,2014,2014Index2,BS,SAP,,8,H3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_110,201401,162,110,7/6/2014 9:46,32,56.99241,-168.98227,G-19,78,80,9.2,3.2,3
20140825,Chionoecetes opilio,1,79,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,A4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140826,Chionoecetes opilio,1,78,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,B4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140827,Chionoecetes opilio,1,90,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,C4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140828,Chionoecetes opilio,1,88,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,D4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140829,Chionoecetes opilio,1,87,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,E4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140830,Chionoecetes opilio,1,89,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,F4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140831,Chionoecetes opilio,1,81,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,G4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140832,Chionoecetes opilio,1,90,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,H4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140833,Chionoecetes opilio,1,65,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,A5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140834,Chionoecetes opilio,1,76,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,B5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140835,Chionoecetes opilio,1,78,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,C5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140836,Chionoecetes opilio,1,85,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,D5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140837,Chionoecetes opilio,1,90,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,E5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140838,Chionoecetes opilio,1,77,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,F5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140840,Chionoecetes opilio,1,89,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,H5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140841,Chionoecetes opilio,1,87,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,A6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140842,Chionoecetes opilio,1,75,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,B6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140843,Chionoecetes opilio,1,74,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,C6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140844,Chionoecetes opilio,1,87,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,D6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140845,Chionoecetes opilio,1,82,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,E6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140846,Chionoecetes opilio,1,87,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,F6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140847,Chionoecetes opilio,1,83,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,G6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140848,Chionoecetes opilio,1,79,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,H6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140849,Chionoecetes opilio,1,74,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,A7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140850,Chionoecetes opilio,1,80,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,B7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140851,Chionoecetes opilio,1,86,,2,,,,,,,0,2014,2014Index6,BS,SAP,,8,C7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140852,Chionoecetes opilio,1,84,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,D7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_134,201401,162,134,7/12/2014 16:12,41,58.01612,-171.59226,J-23,95,97,9.6,3,3
20140853,Chionoecetes opilio,1,95,,5,,,,,,,0,2014,2014Index6,BS,SAP,,8,E7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140854,Chionoecetes opilio,1,86,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,F7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140855,Chionoecetes opilio,1,88,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,G7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140856,Chionoecetes opilio,1,83,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,H7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140857,Chionoecetes opilio,1,81,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,A8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140858,Chionoecetes opilio,1,77,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,B8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140859,Chionoecetes opilio,1,81,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,C8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140860,Chionoecetes opilio,1,84,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,D8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140861,Chionoecetes opilio,1,70,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,E8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140863,Chionoecetes opilio,1,78,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,G8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140864,Chionoecetes opilio,1,89,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,H8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140865,Chionoecetes opilio,1,71,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,A9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
20140866,Chionoecetes opilio,1,79,,3,,,,,,,0,2014,2014Index6,BS,SAP,,8,B9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_135,201401,162,135,7/13/2014 7:22,41,57.69021,-171.52455,I-23,98,100,9.5,3.1,3
