year,gis_station,snow_cpue,snow70under_cpue,snowimm_cpue,tanner_cpue,tanner70under_cpue,tannerimm_cpue,spno,species_name,sex,size,chela,shell_cond,egg_color,egg_cond,clutch,collection_comments,anom_id,pcr_result,index_site,general_location,collected_by,reference_no,dna_plate_no,dna_well_no,host_tissue,preservative,sample_status,c_v_h,cruise,vessel,haul,visual_positive,maturity,start_date,mid_latitude,mid_longitude,bottom_depth,gear_temperature
2014,L-30,0,0,0,6611.350583655513,6416.899095900939,6611.350583655513,20140481,Chionoecetes bairdi,2,25,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,C8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_191,201401,162,191,NA,0,7292014,58.66873,-176.1971,141,2.8
2014,L-30,0,0,0,6611.350583655513,6416.899095900939,6611.350583655513,20140482,Chionoecetes bairdi,2,25,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,B9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_191,201401,162,191,NA,0,7292014,58.66873,-176.1971,141,2.8
2014,L-30,0,0,0,6611.350583655513,6416.899095900939,6611.350583655513,20140483,Chionoecetes bairdi,2,25,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,C9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_191,201401,162,191,NA,0,7292014,58.66873,-176.1971,141,2.8
2014,L-30,0,0,0,6611.350583655513,6416.899095900939,6611.350583655513,20140487,Chionoecetes bairdi,2,26,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,D7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_191,201401,162,191,NA,0,7292014,58.66873,-176.1971,141,2.8
2014,L-30,0,0,0,6611.350583655513,6416.899095900939,6611.350583655513,20140488,Chionoecetes bairdi,2,26,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,E8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_191,201401,162,191,NA,0,7292014,58.66873,-176.1971,141,2.8
2014,L-30,0,0,0,6611.350583655513,6416.899095900939,6611.350583655513,20140513,Chionoecetes bairdi,2,33,NA,2,0,0,0,,NA,1,1,EBS,SAP,,9,D8,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_191,201401,162,191,NA,0,7292014,58.66873,-176.1971,141,2.8
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140101,Chionoecetes bairdi,1,16,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,H4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140106,Chionoecetes bairdi,1,22,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,9,C4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140114,Chionoecetes bairdi,1,24,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,9,H2,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140115,Chionoecetes bairdi,1,24,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,F3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140116,Chionoecetes bairdi,1,24,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,B6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140117,Chionoecetes bairdi,1,24,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,F6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140122,Chionoecetes bairdi,1,25,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,9,A5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140123,Chionoecetes bairdi,1,25,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,9,D5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140124,Chionoecetes bairdi,1,25,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,9,G6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140171,Chionoecetes bairdi,1,35,NA,2,NA,NA,NA,BCS+,387,1,1,EBS,SAP,,9,H6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140196,Chionoecetes bairdi,1,46,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,9,C5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140222,Chionoecetes bairdi,1,59,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,9,G4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140458,Chionoecetes bairdi,2,18,NA,2,0,0,0,,NA,1,1,EBS,SAP,,9,E4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140461,Chionoecetes bairdi,2,19,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,A4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140466,Chionoecetes bairdi,2,20,NA,2,0,0,0,,NA,3,1,EBS,SAP,,9,H3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140472,Chionoecetes bairdi,2,23,NA,2,0,0,0,,NA,1,1,EBS,SAP,,9,F5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140473,Chionoecetes bairdi,2,23,NA,2,0,0,0,,NA,1,1,EBS,SAP,,9,D6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140477,Chionoecetes bairdi,2,24,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,F4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140480,Chionoecetes bairdi,2,25,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,E6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140486,Chionoecetes bairdi,2,26,NA,2,0,0,0,,NA,1,1,EBS,SAP,,9,A6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140489,Chionoecetes bairdi,2,27,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,C3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140492,Chionoecetes bairdi,2,30,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,B5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140508,Chionoecetes bairdi,2,32,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,E3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140509,Chionoecetes bairdi,2,32,NA,2,0,0,0,,NA,1,1,EBS,SAP,,9,E5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140528,Chionoecetes bairdi,2,35,NA,2,0,0,0,,NA,1,1,EBS,SAP,,9,B4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140532,Chionoecetes bairdi,2,37,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,B3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140533,Chionoecetes bairdi,2,37,NA,2,0,0,0,,NA,3,1,EBS,SAP,,9,H5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140552,Chionoecetes bairdi,2,43,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,A3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140558,Chionoecetes bairdi,2,44,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,G3,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140571,Chionoecetes bairdi,2,46,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,D4,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,L-31,803.1880656663777,803.1880656663777,803.1880656663777,4216.737344748482,4216.737344748482,4216.737344748482,20140589,Chionoecetes bairdi,2,56,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,C6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_190,201401,162,190,NA,0,7292014,58.66594,-176.86956,137,2.6
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140144,Chionoecetes bairdi,1,30,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,C11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140152,Chionoecetes bairdi,1,31,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,9,A11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140153,Chionoecetes bairdi,1,31,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,9,E11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140161,Chionoecetes bairdi,1,32,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,9,E10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140163,Chionoecetes bairdi,1,32,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,A12,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140178,Chionoecetes bairdi,1,40,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,B11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140181,Chionoecetes bairdi,1,41,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,9,H10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140186,Chionoecetes bairdi,1,42,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,D11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140188,Chionoecetes bairdi,1,43,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,F10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140301,Chionoecetes bairdi,1,87,NA,3,NA,NA,NA,,NA,0,1,EBS,SAP,,9,H11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,NA,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140455,Chionoecetes bairdi,2,10,NA,2,0,0,0,,NA,0,1,EBS,SAP,,9,G10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140537,Chionoecetes bairdi,2,38,NA,2,0,0,0,,NA,1,1,EBS,SAP,,9,F11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-28,1758.2561561306895,270.50094709702915,541.0018941940583,879.1280780653448,811.5028412910875,879.1280780653448,20140538,Chionoecetes bairdi,2,38,NA,2,0,0,0,,NA,1,1,EBS,SAP,,9,G11,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_199,201401,162,199,NA,0,7302014,59.00443,-175.02662,130,2.9
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140145,Chionoecetes bairdi,1,30,NA,2,NA,NA,NA,,NA,1,1,EBS,SAP,,10,B7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,0,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140192,Chionoecetes bairdi,1,44,NA,2,NA,NA,NA,BCS+,387,1,1,EBS,SAP,,10,D7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,0,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140237,Chionoecetes bairdi,1,71,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,10,F6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,NA,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140238,Chionoecetes bairdi,1,71,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,10,C7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,NA,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140242,Chionoecetes bairdi,1,73,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,10,A7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,NA,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140319,Chionoecetes bairdi,1,91,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,10,F7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,NA,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140333,Chionoecetes bairdi,1,94,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,10,G7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,NA,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140343,Chionoecetes bairdi,1,96,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,10,E6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,NA,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140496,Chionoecetes bairdi,2,31,NA,2,0,0,0,,NA,0,1,EBS,SAP,,10,D5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,0,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140514,Chionoecetes bairdi,2,33,NA,2,0,0,0,,NA,1,1,EBS,SAP,,10,H5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,0,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140541,Chionoecetes bairdi,2,38,NA,2,0,0,0,,NA,0,1,EBS,SAP,,10,B6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,0,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140578,Chionoecetes bairdi,2,48,NA,2,0,0,0,,NA,1,1,EBS,SAP,,10,H6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,0,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140626,Chionoecetes bairdi,2,73,NA,2,0,0,0,,NA,0,1,EBS,SAP,,10,C6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,0,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140641,Chionoecetes bairdi,2,75,NA,2,0,0,0,,NA,1,1,EBS,SAP,,10,A6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,0,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140715,Chionoecetes bairdi,2,82,NA,2,4,1,5,,NA,0,1,EBS,SAP,,10,F5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,1,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140718,Chionoecetes bairdi,2,83,NA,2,4,1,5,,NA,0,1,EBS,SAP,,10,E5,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,1,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140731,Chionoecetes bairdi,2,85,NA,2,0,0,1,,NA,0,1,EBS,SAP,,10,D6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,1,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140733,Chionoecetes bairdi,2,86,NA,2,4,1,5,,NA,0,1,EBS,SAP,,10,G6,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,1,7312014,58.97771,-175.72472,133,2.3
2014,M-29,2190.7768587620594,70.67022125038902,212.01066375116704,1342.7342037573912,494.69154875272307,1130.7235400062243,20140734,Chionoecetes bairdi,2,86,NA,2,4,1,5,,NA,0,1,EBS,SAP,,10,E7,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_204,201401,162,204,NA,1,7312014,58.97771,-175.72472,133,2.3
2014,M-30,483.2751709556886,483.2751709556886,483.2751709556886,414.2358608191617,138.0786202730539,345.1965506826347,20140177,Chionoecetes bairdi,1,39,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,F9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_192,201401,162,192,NA,0,7292014,58.99395,-176.30824,134,2.5
2014,M-30,483.2751709556886,483.2751709556886,483.2751709556886,414.2358608191617,138.0786202730539,345.1965506826347,20140246,Chionoecetes bairdi,1,74,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,G9,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_192,201401,162,192,NA,NA,7292014,58.99395,-176.30824,134,2.5
2014,M-30,483.2751709556886,483.2751709556886,483.2751709556886,414.2358608191617,138.0786202730539,345.1965506826347,20140254,Chionoecetes bairdi,1,77,NA,2,NA,NA,NA,,NA,0,1,EBS,SAP,,9,D10,Leg muscle,"Frozen at sea, then transferred to 100% EtOH",Used Up/Thrown Away,201401_162_192,201401,162,192,NA,NA,7292014,58.99395,-176.30824,134,2.5
