SPNO,Species_Name,Sex,Size,chela,Shell_Cond,Egg_Color,Egg_Cond,Clutch,Random,Collection_Comments,ANOM_ID,PCR_result,Year,Specific_Location,General_Location,Collected_By,Reference_NO,DNA_Plate_No,DNA_Well_No,Host_Tissue,Preservative,Sample_Status,C_V_H,CRUISE,VESSEL,HAUL,START_TIME,STRATUM,START_LATITUDE,START_LONGITUDE,STATIONID,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMP,Bottom_Temp,Maturity
20164279,Chionoecetes opilio,1,63.5,13.2,4,,,,,,,0,2016,2016Index6,BS,SAP,,42,G10,Blood,EtOH 100%,Available,201601_162_135,201601,162,135,7/11/2016 10:53,41,58.33568,-171.01122,K-22,82,84,12.4,2.9,1
20164280,Chionoecetes opilio,1,70.7,16.4,4,,,,,,,0,2016,2016Index6,BS,SAP,,42,H10,Blood,EtOH 100%,Available,201601_162_135,201601,162,135,7/11/2016 10:53,41,58.33568,-171.01122,K-22,82,84,12.4,2.9,1
20164281,Chionoecetes opilio,1,59.1,13.7,5,,,,,,,0,2016,2016Index6,BS,SAP,,42,A11,Blood,EtOH 100%,Available,201601_162_135,201601,162,135,7/11/2016 10:53,41,58.33568,-171.01122,K-22,82,84,12.4,2.9,1
20164282,Chionoecetes opilio,1,58.5,11.5,2,,,,,,,0,2016,2016Index5,BS,SAP,,42,B11,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,1
20164283,Chionoecetes opilio,1,61.6,13.4,2,,,,,,,0,2016,2016Index5,BS,SAP,,42,C11,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,1
20164284,Chionoecetes opilio,1,52.2,7.8,2,,,,,,387,1,2016,2016Index5,BS,SAP,,42,D11,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,0
20164285,Chionoecetes opilio,1,43.1,7.7,2,,,,,,,0,2016,2016Index5,BS,SAP,,42,E11,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,1
20164286,Chionoecetes opilio,1,46.4,7.5,2,,,,,,,1,2016,2016Index5,BS,SAP,,42,F11,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,0
20164287,Chionoecetes opilio,1,40.8,6.6,2,,,,,,,0,2016,2016Index5,BS,SAP,,42,G11,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,0
20164288,Chionoecetes opilio,2,48.7,,2,0,0,0,,,,3,2016,2016Index5,BS,SAP,,42,H11,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,0
20164290,Chionoecetes opilio,2,59.6,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,42,B12,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,0
20164291,Chionoecetes opilio,2,46.6,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,42,C12,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,0
20164292,Chionoecetes opilio,2,54.5,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,42,D12,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,0
20164293,Chionoecetes opilio,2,46.6,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,42,E12,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,0
20164294,Chionoecetes opilio,2,53.5,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,42,F12,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,0
20164295,Chionoecetes opilio,2,46.4,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,42,G12,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,0
20164296,Chionoecetes opilio,2,51.9,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,42,H12,Blood,EtOH 100%,Available,201601_162_141,201601,162,141,7/12/2016 16:26,41,60.32984,-170.65923,Q-21,60,62,13.7,1.7,0
20164301,Chionoecetes opilio,1,71.7,12.8,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,A1,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164302,Chionoecetes opilio,1,76.5,13.9,2,,,,,,,1,2016,2016Index5,BS,SAP,,43,B1,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164303,Chionoecetes opilio,1,86.5,19.3,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,C1,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,1
20164304,Chionoecetes opilio,1,75.4,16.9,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,D1,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,1
20164305,Chionoecetes opilio,1,71.2,,2,,,,,line thru chela,,0,2016,2016Index5,BS,SAP,,43,E1,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,3
20164306,Chionoecetes opilio,1,75,14.1,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,F1,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164307,Chionoecetes opilio,1,78.5,16.9,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,G1,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,1
20164308,Chionoecetes opilio,1,75.4,17.4,2,,,,,,,1,2016,2016Index5,BS,SAP,,43,H1,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,1
20164309,Chionoecetes opilio,1,73.6,15.8,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,A2,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,1
20164310,Chionoecetes opilio,1,66.7,11.9,3,,,,,,,0,2016,2016Index5,BS,SAP,,43,B2,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164311,Chionoecetes opilio,2,53.5,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,43,C2,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164312,Chionoecetes opilio,2,54.1,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,D2,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164313,Chionoecetes opilio,2,48.7,,2,0,0,0,,,387,1,2016,2016Index5,BS,SAP,,43,E2,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164314,Chionoecetes opilio,1,54.2,8.8,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,F2,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164315,Chionoecetes opilio,2,46.2,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,G2,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164316,Chionoecetes opilio,2,45.7,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,H2,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164317,Chionoecetes opilio,1,71,12.1,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,A3,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164318,Chionoecetes opilio,2,49,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,B3,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164319,Chionoecetes opilio,2,48.9,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,C3,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164321,Chionoecetes opilio,2,42.9,,2,0,0,0,,,,3,2016,2016Index5,BS,SAP,,43,E3,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164322,Chionoecetes opilio,2,47.6,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,F3,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164323,Chionoecetes opilio,2,48.4,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,G3,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164324,Chionoecetes opilio,1,69.2,14.9,3,,,,,,,0,2016,2016Index5,BS,SAP,,43,H3,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,1
20164325,Chionoecetes opilio,2,50.3,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,A4,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164326,Chionoecetes opilio,2,45.9,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,B4,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164327,Chionoecetes opilio,2,47.4,,2,0,0,0,,,,3,2016,2016Index5,BS,SAP,,43,C4,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164328,Chionoecetes opilio,1,45.1,7.6,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,D4,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164329,Chionoecetes opilio,2,57.4,,2,0,0,0,,,387,1,2016,2016Index5,BS,SAP,,43,E4,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164330,Chionoecetes opilio,2,49,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,F4,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164331,Chionoecetes opilio,2,45.2,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,G4,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164332,Chionoecetes opilio,2,44.6,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,43,H4,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164333,Chionoecetes opilio,1,85.6,15.2,2,,,,,,,1,2016,2016Index5,BS,SAP,,43,A5,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164334,Chionoecetes opilio,2,56.7,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,B5,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164335,Chionoecetes opilio,1,56.9,12.1,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,C5,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,1
20164336,Chionoecetes opilio,2,50.6,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,43,D5,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164337,Chionoecetes opilio,2,48.1,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,E5,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164338,Chionoecetes opilio,2,48.8,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,43,F5,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164340,Chionoecetes opilio,2,46.5,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,H5,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164341,Chionoecetes opilio,2,48.8,,2,0,0,0,,,,3,2016,2016Index5,BS,SAP,,43,A6,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164342,Chionoecetes opilio,2,44.7,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,43,B6,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164343,Chionoecetes opilio,2,50.7,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,C6,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164344,Chionoecetes opilio,2,46.2,,2,0,0,0,,,,3,2016,2016Index5,BS,SAP,,43,D6,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164345,Chionoecetes opilio,2,49.5,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,E6,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164346,Chionoecetes opilio,2,50.3,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,F6,Blood,EtOH 100%,Available,201601_162_142,201601,162,142,7/13/2016 7:35,41,60.3286,-171.33798,Q-22,65,67,12.5,1.7,0
20164347,Chionoecetes opilio,2,49.8,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,43,G6,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,0
20164348,Chionoecetes opilio,2,47.7,,2,0,0,0,,,,3,2016,2016Index5,BS,SAP,,43,H6,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,0
20164349,Chionoecetes opilio,2,45.1,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,A7,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,0
20164350,Chionoecetes opilio,2,46.8,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,43,B7,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,0
20164351,Chionoecetes opilio,2,47.7,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,43,C7,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,0
20164352,Chionoecetes opilio,1,69.4,16,2,,,,,,,1,2016,2016Index5,BS,SAP,,43,D7,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,1
20164353,Chionoecetes opilio,1,62.8,13.8,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,E7,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,1
20164354,Chionoecetes opilio,1,51.7,9.2,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,F7,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,0
20164355,Chionoecetes opilio,1,54.3,9.5,2,,,,,,,1,2016,2016Index5,BS,SAP,,43,G7,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,0
20164356,Chionoecetes opilio,1,58,10.7,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,H7,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,0
20164357,Chionoecetes opilio,1,57,9.7,2,,,,,,,1,2016,2016Index5,BS,SAP,,43,A8,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,0
20164358,Chionoecetes opilio,1,51,10.9,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,B8,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,1
20164359,Chionoecetes opilio,1,54.6,11.7,2,,,,,,,3,2016,2016Index5,BS,SAP,,43,C8,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,1
20164360,Chionoecetes opilio,1,52.1,10,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,D8,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,1
20164361,Chionoecetes opilio,1,53.1,10.1,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,E8,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,1
20164363,Chionoecetes opilio,1,52.7,10.5,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,G8,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,1
20164364,Chionoecetes opilio,1,51,10.7,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,H8,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,1
20164365,Chionoecetes opilio,1,48.6,7.3,2,,,,,,,1,2016,2016Index5,BS,SAP,,43,A9,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,0
20164366,Chionoecetes opilio,1,53.8,12.1,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,B9,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,1
20164367,Chionoecetes opilio,1,47,8.2,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,C9,Blood,EtOH 100%,Available,201601_162_143,201601,162,143,7/13/2016 10:12,41,60.65152,-171.438,R-22,62,63,13.4,-0.4,1
20164368,Chionoecetes opilio,1,48.8,8.2,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,D9,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164369,Chionoecetes opilio,1,51.8,8.9,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,E9,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164370,Chionoecetes opilio,2,53.7,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,F9,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164371,Chionoecetes opilio,1,48.3,7.8,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,G9,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164372,Chionoecetes opilio,1,50.5,7.3,2,,,,,,,1,2016,2016Index5,BS,SAP,,43,H9,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164373,Chionoecetes opilio,1,49.3,10.3,3,,,,,,,0,2016,2016Index5,BS,SAP,,43,A10,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,1
20164375,Chionoecetes opilio,2,55,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,C10,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164376,Chionoecetes opilio,1,46.7,6.2,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,D10,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164377,Chionoecetes opilio,1,49.3,8.2,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,E10,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164378,Chionoecetes opilio,1,47.8,7.7,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,F10,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164379,Chionoecetes opilio,2,53.8,,2,0,0,0,,,,1,2016,2016Index5,BS,SAP,,43,G10,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164380,Chionoecetes opilio,2,44.7,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,H10,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164381,Chionoecetes opilio,1,44.3,7.7,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,A11,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,1
20164382,Chionoecetes opilio,1,48.8,7.9,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,B11,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164383,Chionoecetes opilio,1,51.4,9,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,C11,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164384,Chionoecetes opilio,1,50.1,8.5,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,D11,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,0
20164385,Chionoecetes opilio,1,47.1,8.6,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,E11,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,1
20164386,Chionoecetes opilio,2,48.1,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,F11,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164387,Chionoecetes opilio,1,57.8,13.1,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,G11,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,1
20164388,Chionoecetes opilio,1,55.4,9,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,H11,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164390,Chionoecetes opilio,1,52,9,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,B12,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164391,Chionoecetes opilio,1,50.3,7.7,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,C12,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164392,Chionoecetes opilio,2,49,,2,0,0,0,,,,0,2016,2016Index5,BS,SAP,,43,D12,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
20164393,Chionoecetes opilio,1,52.7,9.5,2,,,,,,387,1,2016,2016Index5,BS,SAP,,43,E12,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,1
20164394,Chionoecetes opilio,1,55.6,11.8,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,F12,Blood,EtOH 100%,Available,201601_162_144,201601,162,144,7/13/2016 12:46,41,60.97805,-171.49915,S-22,58,60,14,-0.5,1
20164395,Chionoecetes opilio,1,51.1,9,2,,,,,,,0,2016,2016Index5,BS,SAP,,43,G12,Blood,EtOH 100%,Available,201601_162_146,201601,162,146,7/13/2016 18:09,41,60.67167,-172.11308,R-23,59,61,12.2,-0.7,0
